ts,x,y,longitude,latitude,motion_score
2022-04-02 17:26:52+02:00,1923495.3134703136,5098808.265307661,13.5774797,54.4304477,5.475755702747214
2022-04-02 17:27:02+02:00,1923469.748833667,5098806.107001809,13.5773044166667,54.4303970166667,5.2629613160327455
2022-04-02 17:27:12+02:00,1923439.6506238887,5098802.380646469,13.57709965,54.4303289,5.082487180258494
2022-04-02 17:27:22+02:00,1923411.9793590477,5098801.430384087,13.57690805,54.4302839166667,4.938874733359322
2022-04-02 17:27:32+02:00,1923384.2969083085,5098814.27763613,13.5766977333333,54.4303372333333,4.789148668387897
2022-04-02 17:27:42+02:00,1923372.5770205494,5098829.371326996,13.57659565,54.4304286,4.538378887437
2022-04-02 17:28:02+02:00,1923375.21227983,5098832.914125939,13.5766092333333,54.4304574833333,3.8275349945604145
2022-04-02 17:30:22+02:00,1923380.5095583838,5098831.6863799775,13.5766478166667,54.43045605,4.66764215153225
2022-04-02 17:30:32+02:00,1923368.9202041142,5098807.553046035,13.5765996333333,54.4302680833333,4.215867476641442
2022-04-02 17:30:42+02:00,1923221.6952310782,5098800.181874327,13.57558335,54.4300122666667,3.035682981112193
2022-04-02 17:30:52+02:00,1923156.4877321527,5098907.187552685,13.5749842833333,54.4306847,2.153821001506051
2022-04-02 17:31:02+02:00,1923077.8822411895,5099070.981818159,13.5742151333333,54.4317432666667,2.02316261739836
2022-04-02 17:31:12+02:00,1922994.0961931588,5099232.201210319,13.5734133666667,54.4327763166667,1.9440796844178916
2022-04-02 17:31:22+02:00,1922915.8915087108,5099387.49940019,13.5726585166667,54.4337748666667,1.8762960482393987
2022-04-02 17:31:32+02:00,1922845.7775020641,5099545.505849908,13.5719564166667,54.4348038666667,1.7688036099901145
2022-04-02 17:31:42+02:00,1922771.2376075927,5099693.625766039,13.5712368333333,54.4357563,1.529985584168698
2022-04-02 17:31:52+02:00,1922651.5900321747,5099791.193735015,13.5702711333333,54.4362862833333,1.6774897180701998
2022-04-02 17:32:02+02:00,1922541.7206663294,5099947.66079602,13.5692940666667,54.4372494,1.9247645402576556
2022-04-02 17:32:12+02:00,1922473.3762936606,5100131.114157748,13.56857,54.4384620833333,1.967003237364652
2022-04-02 17:32:22+02:00,1922417.284638455,5100309.2190373335,13.5679385666667,54.43965355,2.1338257344451916
2022-04-02 17:32:32+02:00,1922362.9646967344,5100477.752498198,13.5673324166667,54.44077925,2.113361529276922
2022-04-02 17:32:42+02:00,1922315.3092585816,5100637.478613973,13.5667846166667,54.4418513833333,2.119965181558402
2022-04-02 17:32:52+02:00,1922261.5770355733,5100773.695636755,13.5662262166667,54.4427476333333,1.8423528536937703
2022-04-02 17:33:02+02:00,1922113.3616085914,5100776.035584351,13.5651901,54.44255975,1.8175215558909272
2022-04-02 17:33:12+02:00,1922074.412881618,5100778.433681008,13.5649154166667,54.4425230833333,1.8907453253935325
2022-04-02 17:33:22+02:00,1922047.6903534834,5100831.1075806925,13.5646580666667,54.44286145,1.9745366735311567
2022-04-02 17:33:32+02:00,1922013.8376713113,5101014.1064272905,13.5641750833333,54.4441183833333,1.9876762487753978
2022-04-02 17:33:42+02:00,1921943.3381965018,5101230.016664199,13.5633922833333,54.4455591666667,1.9870627670024472
2022-04-02 17:33:52+02:00,1921875.6138853384,5101466.94520573,13.5626004666667,54.4471534666667,1.6999165504201652
2022-04-02 17:34:02+02:00,1921749.5029626105,5101712.496809624,13.56139015,54.4487285833333,1.4576261911945192
2022-04-02 17:34:12+02:00,1921577.035917768,5101966.546388784,13.5598453666667,54.4503002333333,1.4422460579336835
2022-04-02 17:34:22+02:00,1921617.2400337735,5102203.8817904815,13.5598051666667,54.4520462166667,1.4112939079724347
2022-04-02 17:34:32+02:00,1921853.3573584657,5102365.171644732,13.5612327666667,54.45352085,1.3778001545978122
2022-04-02 17:34:42+02:00,1922003.28840272,5102589.072847304,13.5619752166667,54.4553225166667,1.351408649695732
2022-04-02 17:34:52+02:00,1922139.3600224531,5102819.818120753,13.5626118,54.4571537833333,1.3439880114742782
2022-04-02 17:35:02+02:00,1922287.8838203861,5103059.605750659,13.5633228833333,54.4590666166667,1.3708379204467303
2022-04-02 17:35:12+02:00,1922472.3053229651,5103286.7120087305,13.56430115,54.4609386666667,1.3763789205158643
2022-04-02 17:35:22+02:00,1922652.3834353595,5103545.458725865,13.56520635,54.46303005,1.5062121500887051
2022-04-02 17:35:32+02:00,1922738.0258560423,5103812.265151719,13.56544265,54.4650484166667,1.6207218338355807
2022-04-02 17:35:42+02:00,1922820.2650713145,5104078.2705736235,13.5656562833333,54.4670563333333,1.614887199838586
2022-04-02 17:35:52+02:00,1922885.1077901048,5104359.365116944,13.5657283,54.4691476333333,1.608096126414452
2022-04-02 17:36:02+02:00,1922955.228929351,5104628.953732446,13.5658526,54.4711642333333,1.7080737756444342
2022-04-02 17:36:12+02:00,1923078.7195712777,5104890.635075957,13.5663593333333,54.4731981833333,1.6483652432560794
2022-04-02 17:36:22+02:00,1923277.5799217746,5105086.93630277,13.5674793833333,54.47487065,1.5161977752688016
2022-04-02 17:36:32+02:00,1923609.036398866,5105193.977481792,13.56964365,54.4760907166667,1.5546512431503925
2022-04-02 17:36:42+02:00,1923972.9584373895,5105249.935423627,13.57210305,54.4769919833333,1.6000495575369227
2022-04-02 17:36:52+02:00,1924309.3062187189,5105344.55934726,13.57431805,54.4781305666667,1.6165081806295545
2022-04-02 17:37:02+02:00,1924564.8293652663,5105476.1689399285,13.5759199833333,54.4794208666667,1.6407641931501598
2022-04-02 17:37:12+02:00,1924766.3413920577,5105577.790794101,13.5771862,54.4804230166667,1.6820759879994236
2022-04-02 17:37:22+02:00,1924965.0595614726,5105691.713581838,13.5784162833333,54.4815089166667,1.709448617551195
2022-04-02 17:37:32+02:00,1925032.9442538496,5105866.338822301,13.5786529333333,54.48284615,1.6533626766595206
2022-04-02 17:37:42+02:00,1924948.1197183402,5106072.332939927,13.5777835,54.4841955666667,1.6910674116909772
2022-04-02 17:37:52+02:00,1924890.769700733,5106281.577749359,13.57710105,54.4856060833333,1.682908238641449
2022-04-02 17:38:02+02:00,1924902.9592714426,5106468.156265793,13.5769336,54.4869513333333,1.7443516809862345
2022-04-02 17:38:12+02:00,1925057.8240196402,5106606.012850657,13.5778257333333,54.48814695,1.8442028120700205
2022-04-02 17:38:22+02:00,1925218.6119788599,5106747.196301418,13.5787545833333,54.48937445,1.8270953343559388
2022-04-02 17:38:32+02:00,1925296.6286405716,5106921.745722289,13.5790618,54.4907250333333,1.8323267096102325
2022-04-02 17:38:42+02:00,1925334.8870286434,5107071.2413523,13.579126,54.49184225,1.7283124877676386
2022-04-02 17:38:52+02:00,1925326.2757082777,5107132.723941707,13.57898285,54.49226805,1.7088436941863416
2022-04-02 17:39:02+02:00,1925323.4114184168,5107144.7001626035,13.5789467,54.49234935,1.6601535720943257
2022-04-02 17:39:12+02:00,1925305.9706646558,5107267.048920434,13.5786597166667,54.49319625,1.6048360236954802
2022-04-02 17:39:22+02:00,1925327.7158840776,5107453.430898627,13.578559,54.4945531833333,1.6100197725142715
